Time [s],Light,USB,TMP36 [C],TC [C],Batt [V]
192.04,48.67,4.0091,24.2,25.2,4.1492
192.08,48.72,4.0075,24.12,25.2,4.1492
192.12,48.72,4.0091,24.2,25.2,4.1476
192.16,48.64,4.0059,24.12,25.2,4.1429
192.2,48.67,4.0043,24.36,25.2,4.1445
192.25,48.69,4.0059,24.28,25.2,4.1492
192.29,48.64,3.9964,24.28,25.2,4.1445
192.34,48.72,3.9821,24.2,25.2,4.1476
192.38,48.77,4.0043,24.36,25.2,4.1492
192.42,48.67,4.0012,24.28,25.2,4.1476
192.46,48.74,4.0059,24.2,25.2,4.1476
192.5,48.79,4.0059,24.2,25.2,4.1476
192.55,48.74,4.0028,24.2,25.2,4.1508
192.59,48.72,4.0091,24.43,25.2,4.1492
192.63,48.72,4.0059,24.36,25.2,4.1492
192.69,48.72,4.0059,24.04,25.2,4.1461
192.73,48.69,3.9789,24.51,25.2,4.1492
192.77,48.69,4.0012,24.36,25.2,4.1461
192.81,48.74,4.0059,24.2,25.2,4.1461
192.86,48.69,4.0012,24.2,25.2,4.1429
192.9,48.69,4.0028,24.12,25.2,4.1445
192.94,48.69,3.998,24.2,25.2,4.1461
192.98,48.72,4.0075,24.36,25.2,4.1476
193.02,48.64,4.0075,24.2,25.2,4.1476
193.07,48.72,3.9821,23.96,25.2,4.1476
193.11,48.72,3.9996,24.51,25.2,4.1429
193.16,48.67,4.0107,24.36,25.2,4.1492
193.2,48.67,4.0075,24.28,25.2,4.1445
193.24,48.67,4.0028,24.28,25.2,4.1492
193.28,48.69,4.0028,24.2,25.2,4.1429
193.32,48.72,4.0059,24.28,25.2,4.1476
193.37,48.69,4.0028,24.43,25.2,4.1508
193.41,48.69,4.0075,24.2,25.2,4.1492
193.46,48.72,3.9821,24.12,25.2,4.1461
193.5,48.62,4.0091,24.28,25.2,4.1445
193.54,48.62,3.9996,24.2,25.2,4.1445
193.58,48.72,4.0028,24.28,25.2,4.1445
193.62,48.67,4.0043,24.12,25.2,4.1476
193.67,48.69,3.998,24.36,25.2,4.1524
193.71,48.72,3.9916,24.12,25.2,4.1492
193.75,48.72,4.0028,24.28,25.2,4.1492
193.79,48.74,3.9964,24.12,25.2,4.1461
193.84,48.67,3.9789,24.28,25.2,4.1429
193.88,48.64,4.0075,24.2,25.2,4.1476
193.92,48.69,4.0043,23.88,25.2,4.1445
193.97,48.64,4.0043,24.28,25.2,4.1476
194.01,48.64,4.0043,24.36,25.2,4.1445
194.05,48.62,4.0012,24.2,25.2,4.1429
194.09,48.57,4.0075,24.36,25.2,4.1492
194.13,48.69,3.9996,24.12,25.2,4.1476
194.18,48.67,4.0028,24.12,25.2,4.1397
194.22,48.69,3.9884,24.2,25.2,4.1476
194.29,48.67,3.9821,23.96,25.2,4.1445
194.33,48.6,3.9789,24.12,25.2,4.1476
194.37,48.74,3.9836,24.28,25.2,4.1492
194.41,48.67,3.9789,24.2,25.2,4.1397
194.46,48.74,3.9805,24.2,25.2,4.1461
194.5,48.69,3.9805,24.36,25.2,4.1445
194.54,48.74,3.9805,24.36,25.2,4.1429
194.58,48.77,3.9836,24.2,25.2,4.1461
194.63,48.69,3.9789,24.36,25.2,4.1429
194.67,48.72,4.0028,24.36,25.2,4.1461
194.71,48.64,4.0028,24.51,25.2,4.1429
194.76,48.74,4.0059,24.28,25.2,4.1524
194.8,48.74,4.0059,24.04,25.2,4.1429
194.84,48.82,4.0043,24.36,25.2,4.1476
194.88,48.77,4.0075,24.28,25.2,4.1492
194.92,48.79,4.0075,24.28,25.2,4.1476
194.97,48.79,4.0043,24.36,25.2,4.1381
195.02,48.79,3.9789,24.43,25.2,4.1476
195.06,48.84,4.0075,24.2,25.2,4.1429
195.1,48.82,4.0075,24.2,25.2,4.1461
195.14,48.79,4.0091,24.12,25.2,4.1508
195.18,48.82,4.0075,24.36,25.2,4.1476
195.23,48.79,4.0059,24.12,25.2,4.1461
195.27,48.79,4.0107,24.28,25.2,4.1461
195.31,48.86,4.0075,24.28,25.2,4.1445
195.36,48.84,3.9805,23.88,25.2,4.1476
195.4,48.89,4.0059,24.12,25.2,4.1445
195.44,48.84,3.9996,24.2,25.2,4.1445
195.48,48.91,4.0107,24.36,25.2,4.1476
195.53,48.84,4.0075,24.28,25.2,4.1429
195.57,48.89,4.0028,24.28,25.2,4.1524
195.61,48.94,4.0043,24.36,25.2,4.1476
195.65,48.94,4.0107,24.43,25.2,4.1492
195.69,48.89,3.998,24.51,25.2,4.1429
195.74,48.86,3.9852,24.04,25.2,4.1461
195.78,48.91,4.0075,24.12,25.2,4.1476
195.83,48.91,3.998,24.2,25.2,4.1461
195.87,48.82,4.0043,24.51,25.2,4.1476
195.91,48.86,4.0043,24.28,25.2,4.1461
195.95,48.86,4.0028,24.28,25.2,4.1492
195.99,48.84,4.0059,24.12,25.2,4.1445
196.04,48.86,4.0059,24.43,25.2,4.1508
196.08,48.84,4.0075,24.28,25.2,4.1445
196.13,48.82,3.9789,24.36,25.2,4.1445
196.17,48.84,4.0075,24.12,25.2,4.1429
196.21,48.89,3.9996,24.2,25.2,4.1429
196.25,48.86,3.9996,24.43,25.2,4.1461
196.29,48.86,4.0043,24.28,25.2,4.1492
196.34,48.82,4.0075,24.12,25.2,4.1492
196.38,48.86,4.0107,24.51,25.2,4.1461
196.42,48.86,3.9964,24.36,25.2,4.1492
196.46,48.84,4.0075,24.43,25.2,4.1381
196.56,48.84,3.9821,24.2,25.2,4.1445
196.6,48.89,4.0043,24.12,25.2,4.1508
196.64,48.86,4.0091,23.96,25.2,4.1476
196.68,48.82,4.0043,24.36,25.2,4.1461
196.72,48.84,3.9996,24.28,25.2,4.1476
196.77,48.86,4.0028,24.36,25.2,4.1445
196.81,48.82,3.998,24.2,25.2,4.1461
196.85,48.84,3.998,24.28,25.2,4.1445
196.9,48.89,4.0059,24.12,25.2,4.1476
196.94,48.89,3.9868,23.96,25.2,4.1397
196.98,48.89,4.0059,24.28,25.2,4.1476
197.02,48.82,4.0075,24.2,25.2,4.1461
197.07,48.86,4.0059,24.36,25.2,4.1445
197.11,48.84,4.0059,24.12,25.2,4.1445
197.15,48.82,4.0059,24.36,25.2,4.1492
197.19,48.84,4.0059,24.43,25.2,4.1461
197.23,48.94,4.0075,24.2,25.2,4.1476
197.28,48.86,3.9996,24.43,25.2,4.1476
197.32,48.89,3.9852,24.2,25.2,4.1461
197.36,48.86,4.0107,24.12,25.2,4.1461
197.41,48.82,4.0107,24.2,25.2,4.1445
197.45,48.89,4.0043,24.12,25.2,4.1476
197.49,48.89,4.0043,24.36,25.2,4.1445
197.53,48.84,4.0075,24.51,25.2,4.1413
197.57,48.82,4.0091,24.2,25.2,4.1476
197.62,48.86,4.0059,24.28,25.2,4.1413
197.66,48.91,3.9821,23.88,25.2,4.1461
197.71,48.96,4.0091,24.36,25.2,4.1508
197.75,48.84,4.0028,24.28,25.2,4.1492
197.79,48.82,4.0107,24.43,25.2,4.1445
197.83,48.84,4.0075,24.28,25.2,4.1461
197.87,48.72,3.998,24.43,25.2,4.1492
197.92,48.67,4.0091,24.04,25.2,4.1508
197.96,48.77,3.9996,24.12,25.2,4.1445
198.0,48.74,4.0028,24.28,25.2,4.1461
198.05,48.77,3.9789,24.36,25.2,4.1445
198.09,48.72,4.0123,24.2,25.2,4.1508
198.13,48.69,4.0075,24.2,25.2,4.1476
198.17,48.72,4.0075,24.12,25.2,4.1476
198.22,48.79,4.0059,24.2,25.2,4.1429
198.26,48.74,4.0059,24.04,25.2,4.1524
198.32,48.74,3.9789,23.64,25.2,4.1429
198.36,48.74,3.9868,24.36,25.2,4.1413
198.41,48.79,3.9836,24.28,25.2,4.1445
198.45,48.77,3.9836,24.28,25.2,4.1492
198.5,48.82,4.0059,24.2,25.2,4.1445
198.54,48.79,4.0059,24.2,25.2,4.1445
198.58,48.74,4.0043,24.28,25.2,4.1429
198.62,48.79,4.0059,24.43,25.2,4.1476
198.66,48.79,4.0059,24.2,25.2,4.154
198.71,48.77,4.0028,24.12,25.2,4.1476
198.75,48.84,4.0059,24.2,25.2,4.1524
198.79,48.89,3.998,24.36,25.2,4.1476
198.84,48.94,3.9789,24.12,25.2,4.1476
198.88,48.84,3.9996,24.28,25.2,4.1445
198.92,48.89,4.0075,24.28,25.2,4.1461
198.97,48.86,4.0012,24.36,25.2,4.1476
199.01,48.89,4.0075,24.36,25.2,4.1492
199.05,48.94,4.0075,23.96,25.2,4.1445
199.09,48.89,4.0059,24.59,25.2,4.1508
199.13,48.82,4.0043,24.2,25.2,4.1445
199.18,48.82,4.0043,24.2,25.2,4.1445
199.22,48.84,3.9836,24.04,25.2,4.1461
199.27,48.79,4.0043,24.2,25.2,4.1445
199.31,48.86,4.0028,24.36,25.2,4.1476
199.35,48.84,4.0091,24.36,25.2,4.1492
199.39,48.79,4.0075,24.04,25.2,4.1492
199.43,48.89,4.0091,24.59,25.2,4.1461
199.48,48.82,4.0028,24.28,25.2,4.1476
199.52,48.84,4.0043,24.2,25.2,4.1492
199.57,48.89,3.9773,24.04,25.2,4.1461
199.61,48.91,4.0043,24.2,25.2,4.1413
199.65,48.89,4.0028,24.51,25.2,4.1508
199.69,48.82,4.0075,24.43,25.2,4.1445
199.73,48.89,3.9996,24.36,25.2,4.1429
199.78,48.91,3.998,24.2,25.2,4.1476
199.82,48.96,3.9996,24.28,25.2,4.1445
199.86,48.89,4.0059,24.28,25.2,4.1413
199.9,48.91,4.0012,24.36,25.2,4.1445
199.95,48.91,3.9805,24.12,25.2,4.1445
199.99,48.94,3.998,24.28,25.2,4.1445
200.03,48.91,4.0028,24.28,25.2,4.1413
200.08,48.89,4.0059,23.96,25.2,4.1461
200.12,48.96,4.0059,24.04,25.2,4.1445
200.16,48.91,4.0043,24.12,25.2,4.1476
200.2,48.89,4.0075,24.36,25.2,4.1445
200.24,48.89,4.0028,24.36,25.2,4.1461
200.29,48.96,4.0059,24.04,25.2,4.1445
200.33,48.94,3.9821,24.2,25.2,4.1476
200.38,48.96,4.0043,24.12,25.2,4.1445
200.42,48.91,4.0059,24.43,25.2,4.1461
200.46,48.86,4.0028,24.04,25.2,4.1461
200.5,48.91,4.0075,24.12,25.2,4.1492
200.54,48.94,3.998,24.04,25.2,4.1445
200.59,48.91,3.998,24.43,25.2,4.1492
200.63,49.01,4.0059,24.2,25.2,4.1476
200.67,48.91,4.0043,24.43,25.2,4.1397
200.72,48.89,3.9789,24.12,25.2,4.1476
200.76,48.84,3.9996,24.2,25.2,4.1429
200.8,48.99,4.0012,24.59,25.2,4.1445
200.84,48.91,4.0043,24.43,25.2,4.1476
200.89,48.91,4.0059,24.28,25.2,4.1429
200.93,48.91,4.0075,24.28,25.2,4.1461
200.97,48.94,4.0059,24.04,25.2,4.1492
201.01,48.89,4.0028,24.2,25.2,4.1461
201.05,48.94,4.0043,24.43,25.2,4.1461
201.1,48.94,3.9836,24.36,25.2,4.1445
201.14,48.96,4.0059,24.12,25.2,4.1445
201.19,48.84,4.0043,24.28,25.2,4.1476
201.23,48.94,4.0075,24.12,25.2,4.1413
201.27,48.94,4.0059,24.12,25.2,4.1476
201.31,48.96,4.0043,23.96,25.2,4.1445
201.35,48.94,4.0043,24.12,25.2,4.1492
201.4,48.94,4.0091,24.36,25.2,4.1461
201.44,48.86,4.0059,24.12,25.2,4.1429
201.49,48.94,3.9789,24.36,25.2,4.1461
201.53,49.04,4.0059,24.12,25.2,4.1445
201.57,48.91,4.0043,24.12,25.2,4.1445
201.61,48.89,3.9996,24.51,25.3,4.1445
201.65,48.89,4.0091,24.2,25.2,4.1461
201.7,48.91,3.9996,24.36,25.2,4.1476
201.74,48.89,4.0043,24.28,25.2,4.1445
201.78,48.96,4.0028,24.12,25.2,4.1445
201.83,48.96,3.9821,24.04,25.2,4.1461
201.87,48.96,4.0028,24.36,25.2,4.1508
201.91,48.99,4.0043,24.28,25.3,4.1461
201.95,48.99,3.9964,24.2,25.2,4.1397
202.0,48.99,4.0012,24.43,25.2,4.1476
202.04,48.91,3.9996,24.12,25.2,4.1476
202.08,48.99,4.0123,24.2,25.2,4.1429
202.12,48.91,4.0075,24.36,25.2,4.1413
202.16,48.96,4.0059,24.28,25.2,4.1492
202.21,48.84,3.9836,24.28,25.2,4.1508
202.25,48.77,4.0091,24.36,25.3,4.1461
202.3,48.79,4.0043,24.36,25.2,4.1445
202.36,48.79,3.9741,24.04,25.2,4.1461
202.4,48.67,3.9821,24.36,25.2,4.1461
202.44,48.82,3.9805,24.2,25.3,4.1476
202.49,48.86,3.9852,24.04,25.2,4.1461
202.53,48.79,3.9821,24.12,25.2,4.1445
202.57,48.84,3.9868,24.28,25.2,4.1461
202.62,48.91,3.9821,24.28,25.2,4.1429
202.66,48.89,3.9996,24.28,25.2,4.1461
202.7,48.82,4.0075,24.2,25.2,4.1476
202.74,48.82,4.0043,24.2,25.2,4.1508
202.79,48.86,4.0075,24.2,25.2,4.1461
202.83,48.86,4.0059,24.28,25.2,4.1445
202.87,48.89,4.0091,24.2,25.2,4.1461
202.91,48.79,4.0059,24.12,25.2,4.1492
202.95,48.86,4.0012,24.2,25.2,4.1429
203.11,48.86,3.9821,24.2,25.2,4.1461
203.16,48.89,4.0075,24.04,25.2,4.1461
203.2,48.84,4.0043,24.28,25.2,4.1445
203.24,48.91,3.998,24.36,25.2,4.1476
203.28,48.89,4.0075,24.36,25.2,4.1445
203.32,48.91,4.0075,24.28,25.2,4.1445
203.37,48.89,4.0028,24.28,25.2,4.1492
203.41,48.89,4.0075,24.12,25.2,4.1492
203.45,48.96,4.0091,24.36,25.2,4.1492
203.5,48.91,3.9821,24.36,25.2,4.1476
203.54,48.84,3.9996,24.12,25.2,4.1397
203.58,48.86,4.0059,24.28,25.2,4.1429
203.62,48.86,4.0059,24.12,25.2,4.1461
203.67,48.94,4.0059,24.36,25.2,4.1461
203.71,48.86,4.0012,24.28,25.2,4.1492
203.75,48.84,4.0043,24.2,25.2,4.1492
203.79,48.82,4.0075,24.28,25.2,4.1461
203.84,48.84,3.998,24.04,25.2,4.1445
203.88,48.84,3.9821,24.36,25.2,4.1476
203.92,48.86,4.0043,24.2,25.2,4.1461
203.97,48.89,4.0012,24.2,25.2,4.1429
204.01,48.96,4.0091,24.2,25.2,4.1476
204.05,48.84,4.0043,24.2,25.2,4.1445
204.09,48.94,4.0043,24.2,25.2,4.1413
204.13,48.89,4.0059,24.2,25.2,4.1492
204.18,48.84,3.9996,24.2,25.2,4.1476
204.22,48.91,3.9821,23.96,25.2,4.1429
204.27,48.91,4.0123,24.43,25.2,4.1445
204.31,48.91,4.0059,24.12,25.2,4.1445
204.35,48.86,4.0107,24.28,25.2,4.1413
204.39,48.91,4.0012,24.2,25.2,4.1492
204.43,48.89,4.0043,24.28,25.2,4.1476
204.48,48.94,4.0043,24.28,25.2,4.1476
204.52,49.01,4.0059,24.12,25.2,4.1445
204.56,48.96,4.0059,24.36,25.2,4.1476
204.61,48.91,3.9836,24.12,25.2,4.1461
204.65,48.84,4.0012,24.43,25.2,4.1476
204.69,48.89,4.0043,23.96,25.2,4.1492
204.73,48.96,4.0028,24.12,25.2,4.1476
204.78,48.96,4.0012,24.28,25.2,4.1492
204.82,49.01,4.0028,24.28,25.2,4.1476
204.86,48.96,4.0012,24.28,25.2,4.1476
204.9,48.94,4.0075,24.36,25.2,4.1508
204.94,48.96,3.998,24.36,25.2,4.1461
204.99,48.94,3.9821,24.12,25.2,4.1461
205.03,48.96,4.0043,24.12,25.2,4.1476
205.08,48.96,4.0012,24.28,25.2,4.1429
205.12,48.86,4.0028,24.36,25.2,4.1476
205.16,48.94,4.0028,24.2,25.2,4.1461
205.2,48.96,4.0028,24.04,25.2,4.1429
205.24,48.91,4.0091,24.51,25.2,4.1492
205.29,48.94,4.0043,24.04,25.2,4.1476
205.33,48.96,4.0028,24.28,25.2,4.1461
205.38,48.99,3.9852,24.12,25.2,4.1476
205.42,48.94,4.0028,24.04,25.2,4.1461
205.46,48.86,4.0012,24.28,25.2,4.1445
205.5,48.89,4.0091,24.28,25.2,4.1476
205.54,48.91,4.0043,24.12,25.2,4.1492
205.59,48.94,4.0028,24.2,25.3,4.1461
205.63,48.91,4.0028,24.04,25.2,4.1476
205.67,48.96,4.0028,23.96,25.3,4.1429
205.71,48.91,4.0075,24.12,25.2,4.1413
205.76,49.01,3.9821,24.04,25.2,4.1461
205.8,48.99,4.0075,24.2,25.2,4.1445
205.84,49.01,4.0028,24.36,25.2,4.1461
205.89,48.99,4.0075,24.2,25.2,4.1476
205.93,48.96,4.0075,24.12,25.2,4.1397
205.97,49.01,4.0091,24.2,25.2,4.1445
206.01,48.96,3.998,24.43,25.2,4.1461
206.05,48.96,4.0075,24.36,25.3,4.1445
206.1,48.94,4.0059,24.28,25.2,4.1476
206.14,48.96,3.9852,24.28,25.2,4.1492
206.19,49.01,4.0043,24.2,25.2,4.1476
206.23,48.99,4.0012,24.2,25.2,4.1492
206.27,49.01,4.0012,24.12,25.2,4.1445
206.31,48.99,4.0043,24.28,25.2,4.1492
206.38,49.01,3.9805,23.8,25.2,4.1461
206.42,48.99,3.9836,24.12,25.2,4.1429
206.46,48.91,3.9852,24.36,25.2,4.1445
206.51,48.94,3.9805,24.04,25.2,4.1476
206.55,48.96,4.0012,24.28,25.2,4.1445
206.59,48.91,4.0107,24.28,25.2,4.1476
206.63,48.99,3.9964,23.88,25.3,4.1413
206.68,48.91,4.0028,24.12,25.2,4.1476
206.72,48.96,4.0075,24.12,25.2,4.1476
206.76,49.01,4.0043,24.28,25.2,4.1413
206.8,48.86,4.0059,23.96,25.2,4.1508
206.84,48.94,4.0059,24.04,25.2,4.1445
206.89,48.89,3.9789,24.36,25.2,4.1492
206.93,48.86,4.0059,24.36,25.2,4.1524
206.98,48.91,4.0028,24.2,25.2,4.1476
207.02,48.91,4.0075,24.2,25.2,4.1508
207.06,49.01,4.0075,24.28,25.2,4.1445
207.1,48.96,4.0028,24.2,25.2,4.1476
207.14,48.89,3.998,24.12,25.2,4.1476
207.19,48.89,3.998,24.12,25.2,4.1461
207.23,48.99,4.0075,24.28,25.2,4.1461
207.28,48.89,3.9805,24.12,25.2,4.1476
207.32,48.91,4.0075,23.88,25.2,4.1429
207.36,48.91,4.0091,24.2,25.2,4.1476
207.4,49.01,4.0107,24.04,25.2,4.1461
207.44,48.91,4.0075,24.2,25.3,4.1445
207.49,48.99,4.0091,24.36,25.2,4.1461
207.53,48.89,4.0091,24.28,25.2,4.1461
207.57,48.91,4.0043,24.2,25.2,4.1492
207.61,48.94,4.0028,24.2,25.2,4.1445
207.66,48.94,3.9821,24.2,25.2,4.1413
207.7,49.04,3.998,24.36,25.2,4.1476
207.74,48.94,3.9964,24.28,25.3,4.1476
207.79,48.99,4.0059,24.2,25.2,4.1429
207.83,48.94,3.998,24.2,25.2,4.1476
207.87,48.84,4.0012,24.2,25.2,4.1461
207.91,48.86,4.0075,24.28,25.2,4.1461
207.95,48.82,4.0075,24.2,25.2,4.1429
208.0,48.82,3.998,24.12,25.3,4.1445
208.04,48.89,3.9836,23.96,25.2,4.1476
208.09,48.91,4.0028,24.28,25.3,4.1429
208.13,48.89,4.0012,24.36,25.2,4.1445
208.17,48.91,4.0075,24.36,25.2,4.1445
208.21,48.89,4.0059,24.2,25.2,4.1476
208.25,48.89,4.0107,24.2,25.2,4.1461
208.3,48.99,3.9964,24.12,25.2,4.1461
208.34,48.99,4.0043,24.43,25.2,4.1445
208.39,49.01,3.9996,24.12,25.2,4.1445
208.43,48.99,3.9852,24.2,25.2,4.1445
208.47,48.94,4.0012,24.28,25.2,4.1461
208.51,48.94,4.0091,24.36,25.3,4.1461
208.55,48.94,4.0059,24.28,25.2,4.1445
208.6,48.94,4.0059,24.28,25.2,4.1461
208.64,48.96,4.0075,24.43,25.2,4.1429
208.68,48.96,4.0043,24.12,25.2,4.1492
208.72,48.96,4.0059,24.36,25.3,4.1461
208.77,48.99,3.9805,24.04,25.2,4.1429
208.81,48.94,4.0012,24.2,25.2,4.1445
208.85,49.04,4.0028,24.28,25.2,4.1461
208.9,48.91,4.0107,24.2,25.2,4.1461
208.94,48.99,4.0043,24.43,25.2,4.1429
208.98,48.96,4.0059,24.36,25.2,4.1492
209.02,49.01,3.9964,24.28,25.2,4.1508
209.06,49.08,4.0091,24.12,25.2,4.1476
209.11,49.06,4.0028,24.36,25.2,4.1413
209.15,49.04,3.9821,24.2,25.2,4.1508
209.2,49.08,4.0043,24.04,25.2,4.1461
209.24,49.06,4.0075,24.2,25.2,4.1461
209.28,49.08,4.0059,24.28,25.2,4.1476
209.32,49.01,4.0075,24.04,25.2,4.1492
209.36,49.01,3.998,24.43,25.2,4.1445
209.41,48.99,4.0091,24.43,25.2,4.1413
209.45,48.96,4.0059,24.28,25.2,4.1445
209.49,48.96,4.0107,24.04,25.2,4.1445
209.54,48.99,3.9741,23.96,25.2,4.1476
209.58,49.06,4.0075,24.43,25.2,4.1429
209.62,49.04,4.0075,24.67,25.2,4.1524
209.66,48.96,4.0043,24.51,25.2,4.1429
209.7,49.01,3.998,24.12,25.2,4.1429
209.75,49.01,4.0043,24.36,25.2,4.1461
209.79,49.06,3.9996,24.2,25.2,4.1492
209.83,49.06,4.0028,24.36,25.2,4.1508
209.87,49.13,3.9996,24.12,25.2,4.1445
209.92,49.04,3.9789,24.2,25.2,4.1476
209.96,49.04,4.0059,24.2,25.2,4.1476
210.0,48.96,4.0043,24.04,25.2,4.1492
210.05,49.06,4.0075,24.36,25.2,4.1461
210.09,48.94,4.0107,24.36,25.2,4.1461
210.13,48.84,3.998,24.43,25.2,4.1476
210.17,48.77,4.0091,24.28,25.2,4.1461
210.21,48.82,4.0091,24.28,25.2,4.154
210.26,48.69,4.0043,24.36,25.2,4.1413
210.3,48.6,3.9836,24.04,25.2,4.1461
210.35,48.62,4.0043,24.2,25.2,4.1492
210.41,48.52,3.9789,24.04,25.2,4.1461
210.45,48.35,3.9836,24.43,25.2,4.1445
210.49,48.28,3.9852,24.36,25.2,4.1461
210.54,48.33,3.9805,24.28,25.2,4.1445
210.58,48.3,3.9789,24.04,25.2,4.1476
210.62,48.3,3.9836,24.04,25.2,4.1476
210.67,48.3,3.9821,23.8,25.2,4.1476
210.71,48.28,4.0059,24.51,25.2,4.1461
210.75,48.38,4.0059,23.96,25.2,4.1476
210.79,48.38,4.0107,24.04,25.2,4.154
210.84,48.57,4.0059,24.2,25.2,4.1476
210.88,48.84,4.0075,24.36,25.2,4.1461
210.92,48.89,4.0028,24.28,25.2,4.1461
210.96,48.94,4.0059,24.43,25.2,4.1445
211.0,48.99,4.0028,24.12,25.2,4.1429
211.05,49.06,3.9852,24.36,25.2,4.1461
211.1,49.06,4.0107,24.2,25.2,4.1476
211.14,48.99,4.0075,24.43,25.2,4.1508
211.18,48.96,4.0075,24.28,25.2,4.1476
211.22,49.08,4.0043,24.2,25.3,4.1508
211.26,49.11,4.0075,24.12,25.3,4.1476
211.31,49.08,4.0075,24.2,25.2,4.1492
211.35,49.04,4.0091,24.28,25.2,4.1524
211.39,49.06,4.0107,24.51,25.2,4.1461
211.44,49.11,3.9757,24.36,25.2,4.1492
211.48,49.13,4.0059,24.28,25.2,4.1461
211.52,49.04,4.0107,24.36,25.2,4.1461
211.56,49.13,4.0028,24.12,25.2,4.1413
211.61,49.16,4.0123,24.12,25.2,4.1445
211.65,49.06,4.0075,24.28,25.2,4.1413
211.69,49.16,3.9996,24.43,25.3,4.1461
211.73,49.16,4.0123,24.2,25.2,4.1429
211.77,49.18,4.0028,24.28,25.3,4.1429
211.82,49.08,3.9789,24.43,25.2,4.1508
211.86,49.16,4.0028,24.36,25.2,4.1461
211.91,49.13,4.0028,24.12,25.3,4.1461
211.95,49.16,3.998,24.36,25.2,4.1429
211.99,49.16,4.0075,24.2,25.3,4.1445
212.03,49.16,4.0028,24.2,25.2,4.1476
212.07,49.11,4.0059,24.43,25.2,4.1492
212.12,49.16,4.0028,24.12,25.2,4.1461
212.16,49.11,4.0043,24.2,25.2,4.1476
212.21,49.13,3.9821,24.04,25.2,4.1445
212.25,49.16,3.9996,24.2,25.2,4.1445
212.29,49.08,4.0075,24.12,25.2,4.1461
212.33,49.13,3.9996,24.2,25.2,4.1461
212.37,49.11,3.9996,24.04,25.2,4.1476
212.42,49.08,4.0091,24.04,25.2,4.1476
212.46,49.13,4.0028,24.28,25.2,4.1492
212.5,49.08,4.0075,24.2,25.2,4.1492
212.55,49.11,4.0012,24.2,25.2,4.1461
212.59,49.08,3.9757,24.36,25.2,4.1461
212.63,49.08,4.0059,24.12,25.2,4.1429
212.67,49.08,3.9948,24.36,25.2,4.1461
212.72,49.11,3.998,24.36,25.2,4.1461
212.76,49.11,4.0012,24.12,25.2,4.1445
212.8,49.04,3.9996,24.12,25.2,4.1461
212.84,49.08,4.0028,24.12,25.2,4.1461
212.88,49.04,4.0059,24.12,25.3,4.1492
212.93,49.01,3.9773,23.96,25.2,4.1492
212.97,48.99,4.0028,24.12,25.2,4.1445
213.02,48.84,4.0028,24.12,25.2,4.154
213.06,48.77,4.0075,24.36,25.2,4.1445
213.1,48.52,4.0028,24.2,25.3,4.1476
213.14,48.62,3.9996,24.2,25.2,4.1476
213.18,48.64,4.0059,24.2,25.2,4.1476
213.23,48.62,4.0059,24.12,25.2,4.1492
213.27,48.62,4.0059,24.36,25.2,4.1445
213.32,48.67,3.9884,24.2,25.2,4.1492
213.36,48.72,4.0059,24.2,25.2,4.1461
213.4,48.69,4.0075,24.04,25.2,4.1445
213.44,48.69,4.0043,24.36,25.2,4.1429
213.48,48.67,4.0075,24.36,25.2,4.1461
213.53,48.69,4.0107,24.2,25.3,4.1461
213.57,48.77,4.0043,24.2,25.2,4.1461
213.61,48.74,4.0012,24.12,25.2,4.1461
213.65,48.77,4.0012,23.96,25.2,4.1429
213.7,48.84,3.9852,24.28,25.2,4.1476
213.74,48.79,4.0043,24.2,25.2,4.1461
213.78,48.74,3.9996,24.2,25.3,4.1445
213.83,48.72,4.0075,24.28,25.3,4.1524
213.87,48.79,4.0028,23.96,25.2,4.1492
213.91,48.77,4.0043,24.12,25.2,4.1461
213.95,48.79,4.0075,24.43,25.2,4.1445
213.99,48.69,3.998,24.28,25.2,4.1492
214.04,48.67,3.9996,24.28,25.3,4.1429
214.08,48.69,3.9773,24.36,25.3,4.1476
214.13,48.69,4.0075,24.12,25.2,4.1461
214.17,48.72,4.0091,24.36,25.3,4.1476
214.21,48.72,4.0059,24.12,25.3,4.1461
214.25,48.74,4.0107,24.28,25.2,4.1445
214.29,48.72,4.0075,24.36,25.3,4.1461
214.34,48.69,4.0075,24.12,25.3,4.1476
214.38,48.74,4.0075,24.12,25.3,4.1508
214.44,48.74,3.9821,23.88,25.2,4.1445
214.49,48.79,3.9836,24.12,25.2,4.1461
214.53,48.74,4.0059,23.96,25.2,4.1445
214.57,48.77,3.998,24.12,25.3,4.1492
214.62,48.67,4.0028,24.12,25.2,4.1413
214.66,48.5,3.9996,24.12,25.2,4.1492
214.7,48.28,4.0059,24.12,25.2,4.1413
214.74,48.03,4.0043,24.2,25.2,4.1445
214.78,47.67,4.0075,24.12,25.2,4.1429
214.83,47.3,4.0043,24.28,25.2,4.1413
214.87,46.96,3.9805,24.43,25.2,4.1476
214.92,46.89,4.0059,24.28,25.2,4.1492
214.96,46.79,4.0043,24.12,25.2,4.1413
215.0,46.91,3.9996,24.12,25.2,4.1429
215.04,47.13,4.0043,24.12,25.2,4.1476
215.08,47.11,4.0075,24.36,25.2,4.1492
215.13,47.16,4.0091,24.36,25.2,4.1461
215.17,47.13,4.0059,23.96,25.3,4.1492
215.22,47.11,3.9789,23.8,25.2,4.1476
215.26,47.2,4.0059,24.36,25.3,4.1445
