Time [s], A0
31.999212,264
32.001988,266
32.004756,263
32.007524,264
32.010308,263
32.013076,265
32.015836,263
32.018608,264
32.02138,265
32.024148,263
32.026924,263
32.029692,264
32.032468,266
32.035244,266
32.038012,264
32.04078,265
32.043548,265
32.046316,265
32.049084,264
32.05186,264
32.054632,263
32.057392,264
32.060164,265
32.06294,263
32.065708,265
32.068476,266
32.071252,264
32.074028,265
32.076796,264
32.079572,265
32.082348,266
32.085108,265
32.087876,265
32.090648,263
32.09342,265
32.096196,264
32.098964,263
32.10174,265
32.104516,266
32.107284,263
32.11006,266
32.112828,264
32.115592,264
32.118356,264
32.121132,262
32.1239,265
32.126676,265
32.129452,265
32.132212,264
32.13498,264
32.137756,266
32.140516,265
32.143284,265
32.14606,265
32.148836,263
32.151616,265
32.154388,263
32.157164,264
32.159932,264
32.162692,264
32.16546,267
32.168236,265
32.170996,266
32.173772,264
32.176548,264
32.179316,264
32.182084,263
32.184852,264
32.187624,262
32.190388,265
32.193164,265
32.19594,264
32.198712,264
32.201476,262
32.204244,264
32.206996,263
32.209756,265
32.212524,265
32.2153,264
32.218068,263
32.220844,265
32.223616,263
32.22638,265
32.229148,266
32.231924,264
32.234692,265
32.237452,266
32.240228,264
32.243004,264
32.24578,264
32.248548,264
32.251324,267
32.2541,263
32.256868,264
32.25964,266
32.262404,264
32.265172,264
32.267948,263
32.270716,264
32.273484,263
32.27626,264
32.279044,264
32.281812,264
32.284572,265
32.28734,264
32.290116,265
32.292888,265
32.29566,263
32.298428,265
32.301196,265
32.303972,264
32.306748,264
32.309508,265
32.312284,263
32.31506,264
32.317828,263
32.320584,265
32.323356,265
32.326124,264
32.3289,263
32.331668,264
32.334436,266
32.337212,264
32.339996,265
32.342772,263
32.34554,265
32.348316,265
32.351084,264
32.353868,264
32.356632,263
32.359404,263
32.36218,266
32.364956,265
32.367724,265
32.370492,266
32.373268,264
32.376036,264
32.378804,264
32.381572,264
32.384356,267
32.387136,277
32.389908,264
32.392684,265
32.395452,264
32.39822,263
32.400996,258
32.403772,264
32.406548,264
32.409308,265
32.412084,264
32.414852,265
32.417624,265
32.420396,267
32.423164,263
32.425932,265
32.4287,265
32.431476,265
32.434248,265
32.43702,264
32.439788,265
32.442556,264
32.445324,264
32.448092,264
32.45086,263
32.453624,264
32.456396,264
32.459164,263
32.461932,265
32.4647,262
32.46746,261
32.470228,265
32.472996,264
32.475764,263
32.478532,264
32.481296,265
32.484068,265
32.486836,263
32.489608,264
32.492372,264
32.495148,264
32.497916,265
32.500676,264
32.503436,261
32.506212,264
32.508996,265
32.511756,265
32.514516,264
32.517276,265
32.520044,262
32.52282,266
32.525592,265
32.528356,265
32.531132,263
32.533908,268
32.536676,265
32.539444,265
32.542212,264
32.54498,265
32.54774,263
32.550516,264
32.553292,265
32.556068,264
32.558836,263
32.561608,265
32.56438,264
32.567148,266
32.569924,265
32.572692,264
32.57546,264
32.578244,265
32.58102,264
32.58378,265
32.586548,267
32.589324,266
32.5921,265
32.594868,265
32.597648,265
32.600428,264
32.603204,264
32.605972,265
32.608748,264
32.611516,262
32.614284,265
32.61706,265
32.619836,263
32.622616,264
32.62538,264
32.628156,263
32.630932,264
32.633708,263
32.636476,265
32.639252,264
32.642028,265
32.644804,265
32.647572,263
32.65034,265
32.653108,265
32.655892,265
32.658664,264
32.661428,264
32.664212,265
32.666988,265
32.66976,265
32.672524,267
32.6753,264
32.678076,263
32.680844,264
32.683628,263
32.686404,270
32.68918,265
32.691948,264
32.694716,263
32.697492,265
32.70026,264
32.703036,264
32.705812,262
32.70858,265
32.711356,265
32.714132,262
32.7169,263
32.719664,265
32.722436,265
32.725212,265
32.72798,264
32.730756,263
32.733532,265
32.736312,261
32.739084,263
32.74186,264
32.74464,263
32.747412,263
32.750188,264
32.752972,263
32.75574,264
32.758508,264
32.761292,264
32.76406,265
32.766828,263
32.769608,264
32.772364,264
32.775132,264
32.777908,264
32.780676,262
32.783444,263
32.786212,265
32.788988,265
32.791756,264
32.794524,265
32.797292,264
32.800068,264
32.802832,266
32.8056,258
32.808364,264
32.811132,265
32.8139,264
32.816668,264
32.819428,265
32.822196,264
32.824972,267
32.827748,265
32.83052,265
32.833292,266
32.836068,264
32.838828,265
32.8416,266
32.844372,264
32.847148,265
32.849916,265
32.852684,264
32.85546,263
32.858236,264
32.861004,265
32.86378,263
32.866548,264
32.869316,265
32.872092,266
32.87486,265
32.87764,264
32.880404,265
32.88318,265
32.885948,263
32.888708,265
32.891476,266
32.894252,265
32.89702,264
32.899788,264
32.902556,265
32.905316,264
32.908084,264
32.91086,264
32.913632,263
32.916396,265
32.919172,265
32.921948,259
32.92472,265
32.927476,266
32.930244,265
32.933004,268
32.93578,260
32.938548,265
32.941316,265
32.944084,264
32.94686,264
32.94964,265
32.952404,263
32.955172,264
32.957948,264
32.960716,264
32.963484,263
32.966252,265
32.969028,263
32.971796,264
32.974556,265
32.977332,264
32.9801,266
32.98286,264
32.985632,263
32.988396,259
32.991172,264
32.993948,264
32.996716,264
32.999492,264
33.002252,263
33.005028,264
33.007788,263
33.010548,264
33.013316,264
33.016092,265
33.01886,265
33.02164,261
33.024412,265
33.02718,264
33.029956,266
33.032724,264
33.035484,264
33.038252,263
33.041028,264
33.043796,266
33.046564,264
33.049332,263
33.0521,264
33.05486,257
33.057632,265
33.060404,262
33.063172,265
33.06594,265
33.068716,265
33.071484,264
33.074252,262
33.077028,264
33.079796,264
33.082556,266
33.085332,264
33.088108,263
33.090876,265
33.093656,265
33.096412,266
33.09918,265
33.101956,264
33.104716,262
33.107484,265
33.11026,266
33.113028,265
33.115796,265
33.118572,267
33.121348,264
33.124116,265
33.126884,264
33.129648,264
33.132412,266
33.135188,264
33.137964,264
33.140732,265
33.143508,264
33.146284,263
33.149052,266
33.15182,264
33.154588,260
33.157348,265
33.160124,265
33.1629,264
33.165676,264
33.168452,265
33.17122,266
33.173996,264
33.176764,264
33.179532,265
33.182308,264
33.185084,264
33.18786,265
33.190624,262
33.193396,263
33.196156,265
33.198924,265
33.201692,265
33.204452,264
33.20722,264
33.209996,264
33.212772,267
33.215528,265
33.218292,265
33.221068,265
33.223828,264
33.226596,265
33.229372,265
33.23214,264
33.234908,262
33.237676,265
33.240444,264
33.243212,264
33.24598,264
33.248748,267
33.251516,262
33.254284,257
33.25706,265
33.259828,265
33.262604,264
33.265372,264
33.26814,264
33.270908,266
33.273672,264
33.276436,264
33.279204,265
33.281972,265
33.28474,265
33.287508,265
33.29028,264
33.293052,265
33.29582,264
33.298588,264
33.301348,265
33.304124,265
33.306884,264
33.309656,263
33.312428,265
33.315204,262
33.317972,264
33.320732,264
33.3235,264
33.326268,264
33.329036,263
33.331796,265
33.334548,265
33.337316,266
33.340092,264
33.342868,263
33.34564,264
33.348404,264
33.35118,263
33.353948,265
33.356716,264
33.359484,265
33.362252,264
33.365024,265
33.367796,266
33.370564,265
33.373332,265
33.3761,264
33.378868,264
33.381632,263
33.384396,265
33.387172,265
33.38994,264
33.392712,265
33.395476,265
33.398252,263
33.401028,264
33.403796,257
33.406564,264
33.40934,262
33.41212,265
33.414884,264
33.417656,266
33.42042,262
33.423188,265
33.425964,264
33.428724,265
33.431484,266
33.43426,265
33.437036,264
33.439804,262
33.442564,265
33.445332,264
33.448092,263
33.450852,265
33.453624,264
33.456388,264
33.459156,265
33.461932,267
33.464708,265
33.467464,263
33.470236,264
33.47302,264
33.475788,263
33.478556,265
33.481332,265
33.4841,265
33.486864,265
33.489632,262
33.492404,263
33.495172,264
33.497932,266
33.500708,261
33.503476,264
33.506252,265
33.50902,264
33.511788,265
33.514564,263
33.517332,265
33.520108,263
33.522876,264
33.52564,265
33.52842,264
33.531188,264
33.53396,263
33.536732,270
33.5395,264
33.542268,264
33.545036,264
33.547804,264
33.550572,264
33.55334,261
33.556116,267
33.558892,264
33.561672,265
33.564436,265
33.567212,265
33.56998,269
33.57274,265
33.575516,265
33.578292,263
33.581072,265
33.583836,265
33.586608,263
33.58938,264
33.592148,267
33.594916,264
33.597684,264
33.600452,264
33.603228,276
33.606004,263
33.608768,265
33.61154,265
33.614316,263
33.617084,265
33.619852,263
33.622616,264
33.625388,265
33.628148,266
33.630916,263
33.633684,265
33.636444,264
33.639212,265
33.641988,264
33.644756,265
33.647516,265
33.650292,265
33.65306,264
33.655836,264
33.658596,264
33.661372,264
33.66414,264
33.666908,264
33.66968,264
33.672444,266
33.675212,265
33.677988,266
33.680764,263
33.683532,263
33.6863,263
33.689076,265
33.691844,263
33.694604,262
33.69738,264
33.700156,264
33.702928,264
33.7057,264
33.708468,264
33.711236,263
33.714004,264
33.716772,263
33.71954,264
33.722308,263
33.725084,265
33.72786,264
33.73064,264
33.733404,266
33.736172,263
33.738948,262
33.741708,265
33.744484,263
33.74726,262
33.750044,265
33.752812,262
33.75558,263
33.758356,264
33.761124,263
33.7639,264
33.766672,265
33.769436,266
33.772204,265
33.774972,262
33.77774,264
33.780508,265
33.783284,265
33.786052,263
33.78882,264
33.791588,263
33.794364,264
33.79714,263
33.7999,263
33.80268,265
33.805436,260
33.808204,264
33.81098,264
33.813748,263
33.816516,263
33.819292,263
33.822068,263
33.824836,263
33.827596,262
33.830372,264
33.833148,264
33.835916,266
33.838692,262
33.84146,265
33.844236,264
33.847004,264
33.849772,265
33.85254,264
33.855308,262
33.858084,265
33.860844,264
33.863616,265
33.866388,263
33.869164,265
33.871936,265
33.8747,264
33.877468,265
33.880236,263
33.883004,268
33.88578,264
33.888556,264
33.89134,264
33.894116,263
33.896892,264
33.899664,267
33.902428,264
33.905204,264
33.907972,265
33.91074,265
33.913516,264
33.916292,266
33.919052,264
33.92182,264
33.924588,265
33.927364,265
33.930132,265
33.932908,264
33.93568,262
33.938452,264
33.941212,264
33.943988,264
33.946756,265
33.949516,264
33.952292,266
33.95506,265
33.95782,266
33.960588,264
33.963364,265
33.966148,266
33.968916,263
33.971692,264
33.97446,263
33.977236,265
33.980012,263
33.98278,263
33.985556,263
33.988324,265
33.9911,265
33.993868,264
33.99664,265
33.999412,264
34.002188,264
34.004956,263
34.007732,264
34.0105,267
34.013268,263
34.016036,264
34.018804,264
34.021564,264
34.02434,262
34.027116,265
34.029884,264
34.032648,264
34.035404,264
34.038172,263
34.04094,263
34.043708,264
34.046484,263
34.04926,264
34.05202,263
34.054796,263
34.057564,264
34.06034,267
34.063108,264
34.065876,264
34.06864,264
34.071404,265
34.074188,264
34.076956,264
34.079716,265
34.082484,262
34.08526,267
34.088036,264
34.090796,265
34.093572,264
34.09634,263
34.099116,264
34.101884,263
34.104656,264
34.107416,265
34.110188,265
34.112956,264
34.115716,264
34.118484,265
34.12126,264
34.124036,264
34.126796,263
34.129564,264
34.132332,265
34.135108,263
34.137868,265
34.140648,262
34.14342,263
34.146188,264
34.148964,263
34.151732,264
34.154492,264
34.157268,263
34.160044,264
34.162804,264
34.165572,264
34.168348,265
34.171116,265
34.173876,265
34.176656,265
34.179428,265
34.182204,265
34.184972,259
34.18774,264
34.190508,264
34.193276,265
34.196052,264
34.19882,264
34.20158,265
34.204356,265
34.207132,264
34.2099,265
34.212664,266
34.215436,263
34.218212,265
34.220988,263
34.223764,265
34.226532,264
34.229308,264
34.232076,264
34.234852,265
34.237632,263
34.240404,264
34.24318,264
34.245956,264
34.248728,265
34.2515,273
34.254276,265
34.257044,264
34.259812,264
34.26258,264
34.265356,262
34.268132,265
34.2709,264
34.273672,263
34.276444,265
34.27922,264
34.281988,264
34.284756,264
34.287516,266
34.290292,264
34.293076,265
34.295848,265
34.298616,264
34.301388,264
34.304156,264
34.306924,264
34.3097,267
34.312468,264
34.315236,264
34.318004,265
34.32078,265
34.323548,265
34.326316,265
34.329092,264
34.331852,264
34.334612,266
34.337388,265
34.340164,262
34.342936,265
34.345692,263
34.348468,263
34.351236,265
34.354004,266
34.35678,265
34.359548,265
34.362324,263
34.3651,265
34.367868,267
34.37064,266
34.373404,264
34.37618,264
34.378948,265
34.381716,265
34.384492,265
34.387268,261
34.390024,266
34.392788,265
34.395556,266
34.398324,266
34.401092,264
34.40386,260
34.406612,266
34.40938,264
34.412156,264
34.414932,265
34.417704,265
34.420468,266
34.423244,265
34.426012,262
34.42878,265
34.431548,265
34.434316,265
34.437084,263
34.43986,264
34.442632,264
34.445396,264
34.448164,261
34.450932,268
34.4537,263
34.456468,266
34.459244,265
34.462012,265
34.464788,263
34.467548,265
34.470324,265
34.473092,270
34.475852,264
34.478624,264
34.481388,265
34.484156,265
34.486932,264
34.489708,266
34.492476,262
34.495244,264
34.49802,264
34.50078,266
34.503548,266
34.506324,264
34.5091,263
34.511868,264
34.514648,264
34.51742,265
34.520188,265
34.522956,266
34.525732,264
34.5285,264
34.531268,265
34.534036,265
34.536812,264
34.539584,264
34.542356,265
34.545132,263
34.5479,264
34.550672,266
34.553444,263
34.55622,263
34.559004,263
34.561772,263
34.56454,263
34.567308,265
34.570076,265
34.572852,263
34.575604,265
34.578372,265
34.581148,264
34.583924,265
34.586696,264
34.589468,266
34.592244,265
34.595012,265
34.59778,265
34.600548,259
34.603324,265
34.606108,264
34.60886,267
34.611632,265
34.614396,265
34.617164,263
34.61994,265
34.622708,265
34.625468,263
34.628244,264
34.63102,263
34.633796,262
34.636564,265
34.639332,263
34.642108,265
34.644868,264
34.64764,263
34.650412,264
34.65318,265
34.655956,265
34.658724,264
34.661492,264
34.66426,265
34.667036,268
34.669804,265
34.672572,264
34.675348,262
34.678124,265
34.6809,263
34.683672,263
34.686452,264
34.68922,263
34.69198,265
34.694756,264
34.697524,266
34.700296,259
34.703068,265
34.705844,264
34.708604,264
34.711372,261
34.714156,265
34.716924,265
34.719688,265
34.722468,264
34.725236,265
34.728012,264
34.730772,264
34.73354,263
34.736316,265
34.739084,263
34.741852,267
34.74464,265
34.74742,265
34.75018,266
34.752956,264
34.755724,265
34.758492,265
34.76126,265
34.764028,263
34.766804,265
34.769572,265
34.772348,264
34.775116,263
34.777884,265
34.780664,264
34.783428,264
34.786204,260
34.78898,265
34.79174,263
34.794512,263
34.797276,264
34.800052,266
34.802812,264
34.805572,271
34.808348,265
34.811116,263
34.813884,267
34.816664,265
34.819436,264
34.822212,263
34.824972,264
34.82774,264
34.830508,264
34.833276,265
34.836052,263
34.838828,263
34.841596,265
34.844372,263
34.847148,264
34.849916,265
34.852688,265
34.855452,264
34.85822,266
34.860996,265
34.863764,264
34.866532,265
34.869312,263
34.872084,263
34.874852,265
34.877612,265
34.880388,263
34.883164,264
34.88594,265
34.8887,264
34.891476,264
34.894252,264
34.897028,264
34.899796,265
34.902572,266
34.90534,265
34.9081,264
34.910868,263
34.91364,264
34.916408,266
34.91918,265
34.921956,267
34.924716,263
34.927484,265
34.93026,265
34.933036,263
34.935796,265
34.938572,262
34.941348,264
34.944124,264
34.946892,264
34.949672,266
34.952436,263
34.955204,269
34.95798,265
34.960756,262
34.963524,263
34.966292,265
34.96906,265
34.971836,263
34.974604,263
34.97738,265
34.980156,265
34.982932,264
34.985696,263
34.988468,264
34.991236,267
34.994012,265
34.99678,266
34.999548,265
35.002316,265
35.005092,265
35.007868,263
35.01064,265
35.013404,265
35.01618,260
35.018948,266
35.021716,263
35.024484,264
35.02726,263
35.030036,264
35.032796,265
35.035572,266
35.03834,262
35.041116,263
35.043884,265
35.046656,264
35.04942,265
35.052196,261
35.054972,265
35.05774,266
35.060508,265
35.063284,262
35.066052,264
35.068812,264
35.07158,264
35.074356,264
35.077128,264
35.079892,264
35.082664,265
35.085436,267
35.088204,266
35.09098,265
35.09374,265
35.096508,264
35.099276,264
35.10206,261
35.104832,265
35.107604,265
35.11038,265
35.113148,265
35.115908,262
35.118688,265
35.12146,263
35.124244,264
35.12702,265
35.129796,265
35.132556,265
35.135332,259
35.138108,263
35.140876,264
35.143648,263
35.146412,263
35.14918,264
35.151948,267
35.154708,257
35.157476,264
35.160252,266
35.163028,264
35.165796,262
35.168564,264
35.17134,265
35.174108,265
35.176884,264
35.179656,265
35.18242,264
35.185196,265
35.187964,265
35.190732,264
35.193508,264
35.196292,266
35.199068,264
35.201836,264
35.204612,265
35.207388,265
35.210156,267
35.212932,263
35.2157,265
35.218476,263
35.221244,263
35.22402,265
35.226788,264
35.229556,264
35.232332,263
35.235108,265
35.237876,264
35.24064,263
35.243404,264
35.246172,265
35.248948,264
35.251724,265
35.254492,265
35.25726,265
35.260036,264
35.262812,263
35.265596,264
35.268372,263
35.27114,265
35.273916,264
35.276696,266
35.279468,264
35.282236,264
35.285012,268
35.287772,264
35.290548,262
35.293324,263
35.296092,265
35.29886,266
35.301632,264
35.304396,264
35.30718,263
35.309964,265
35.312724,263
35.315484,264
35.31826,263
35.321028,265
35.323796,265
35.326572,264
35.329348,265
35.33212,265
35.334892,261
35.337664,263
35.340428,264
35.343196,266
35.34598,264
35.348748,264
35.351516,266
35.354292,265
35.357068,267
35.359836,264
35.362604,264
35.36538,264
35.368148,265
35.370916,265
35.373688,263
35.376468,263
35.379248,266
35.38202,264
35.384796,264
35.387564,263
35.39034,265
35.393116,264
35.395884,265
35.398648,264
35.40142,264
35.404196,263
35.406972,265
35.40974,266
35.412516,264
35.415284,266
35.41806,261
35.420836,264
35.423612,262
35.426388,264
35.429156,266
35.43194,266
35.434708,264
35.437476,264
35.440252,266
35.443028,264
35.445792,264
35.448556,264
35.451332,263
35.4541,262
35.456868,265
35.45964,265
35.462412,264
35.46518,265
35.467964,266
35.47074,263
35.473508,265
35.476276,267
35.479052,265
35.48182,266
35.484588,260
35.487372,264
35.490148,263
35.49292,264
35.495696,263
35.498468,265
35.501244,264
35.50402,266
35.506788,265
35.509564,264
35.512344,266
35.515108,264
35.517884,264
35.52064,265
