0.011740, -0.730000, -0.940000,     0.6800
0.011770, -0.720000, -0.930000,     0.6700
0.011790, -0.700000, -0.920000,     0.6500
0.011810, -0.690000, -0.910000,     0.6300
0.011830, -0.670000, -0.910000,     0.6100
0.011850, -0.650000, -0.900000,     0.5900
0.011880, -0.640000, -0.890000,     0.5700
0.011900, -0.620000, -0.880000,     0.5400
0.011920, -0.600000, -0.870000,     0.5200
0.011940, -0.580000, -0.860000,     0.5000
0.011970, -0.560000, -0.850000,     0.4800
0.011990, -0.550000, -0.840000,     0.4600
0.012010, -0.530000, -0.830000,     0.4400
0.012030, -0.510000, -0.820000,     0.4200
0.012060, -0.490000, -0.810000,     0.4000
0.012080, -0.470000, -0.800000,     0.3800
0.012100, -0.450000, -0.790000,     0.3500
0.012120, -0.430000, -0.780000,     0.3300
0.012140, -0.410000, -0.770000,     0.3100
0.012170, -0.390000, -0.760000,     0.2900
0.012190, -0.370000, -0.740000,     0.2700
0.012210, -0.350000, -0.730000,     0.2500
0.012230, -0.330000, -0.720000,     0.2300
0.012260, -0.310000, -0.700000,     0.2100
0.012280, -0.290000, -0.690000,     0.2000
0.012300, -0.260000, -0.680000,     0.1800
0.012320, -0.240000, -0.660000,     0.1600
0.012340, -0.220000, -0.650000,     0.1400
0.012370, -0.200000, -0.640000,     0.1300
0.012390, -0.180000, -0.620000,     0.1100
0.012410, -0.150000, -0.610000,     0.0900
0.012430, -0.130000, -0.590000,     0.0800
0.012460, -0.110000, -0.580000,     0.0600
0.012480, -0.090000, -0.560000,     0.0500
0.012500, -0.070000, -0.550000,     0.0400
0.012520, -0.040000, -0.530000,     0.0200
0.012550, -0.020000, -0.520000,     0.0100
0.012570, 0.000000, -0.500000,    -0.0000
0.012590, 0.020000, -0.480000,    -0.0100
0.012610, 0.040000, -0.470000,    -0.0200
0.012630, 0.070000, -0.450000,    -0.0300
0.012650, 0.090000, -0.430000,    -0.0400
0.012680, 0.110000, -0.420000,    -0.0500
0.012700, 0.130000, -0.400000,    -0.0500
0.012720, 0.160000, -0.380000,    -0.0600
0.012740, 0.180000, -0.370000,    -0.0700
0.012770, 0.200000, -0.350000,    -0.0700
0.012790, 0.220000, -0.330000,    -0.0700
0.012810, 0.240000, -0.310000,    -0.0800
0.012830, 0.260000, -0.300000,    -0.0800
0.012850, 0.290000, -0.280000,    -0.0800
0.012880, 0.310000, -0.260000,    -0.0800
0.012900, 0.330000, -0.240000,    -0.0800
0.012920, 0.350000, -0.230000,    -0.0800
0.012940, 0.370000, -0.210000,    -0.0800
0.012970, 0.390000, -0.190000,    -0.0700
0.012990, 0.410000, -0.170000,    -0.0700
0.013010, 0.430000, -0.150000,    -0.0700
0.013030, 0.450000, -0.130000,    -0.0600
0.013060, 0.470000, -0.120000,    -0.0500
0.013080, 0.490000, -0.100000,    -0.0500
0.013100, 0.510000, -0.080000,    -0.0400
0.013120, 0.530000, -0.060000,    -0.0300
0.013140, 0.550000, -0.040000,    -0.0200
0.013170, 0.560000, -0.020000,    -0.0100
0.013190, 0.580000, -0.000000,    -0.0000
0.013210, 0.600000, 0.010000,     0.0100
0.013230, 0.620000, 0.030000,     0.0200
0.013260, 0.640000, 0.050000,     0.0300
0.013280, 0.650000, 0.070000,     0.0500
0.013300, 0.670000, 0.090000,     0.0600
0.013320, 0.690000, 0.110000,     0.0700
0.013340, 0.700000, 0.120000,     0.0900
0.013370, 0.720000, 0.140000,     0.1000
0.013390, 0.730000, 0.160000,     0.1200
0.013410, 0.750000, 0.180000,     0.1300
0.013430, 0.760000, 0.200000,     0.1500
0.013460, 0.780000, 0.220000,     0.1700
0.013480, 0.790000, 0.230000,     0.1800
0.013500, 0.800000, 0.250000,     0.2000
0.013520, 0.820000, 0.270000,     0.2200
0.013540, 0.830000, 0.290000,     0.2400
0.013560, 0.840000, 0.300000,     0.2600
0.013590, 0.850000, 0.320000,     0.2800
0.013610, 0.860000, 0.340000,     0.2900
0.013630, 0.880000, 0.360000,     0.3100
0.013650, 0.890000, 0.380000,     0.3300
0.013680, 0.900000, 0.390000,     0.3500
0.013700, 0.910000, 0.410000,     0.3700
0.013720, 0.910000, 0.430000,     0.3900
0.013740, 0.920000, 0.440000,     0.4100
0.013770, 0.930000, 0.460000,     0.4300
0.013790, 0.940000, 0.480000,     0.4500
0.013810, 0.950000, 0.490000,     0.4700
0.013830, 0.950000, 0.510000,     0.4800
0.013850, 0.960000, 0.520000,     0.5000
0.013880, 0.970000, 0.540000,     0.5200
0.013900, 0.970000, 0.550000,     0.5400
0.013920, 0.980000, 0.570000,     0.5600
0.013940, 0.980000, 0.580000,     0.5700
0.013970, 0.990000, 0.600000,     0.5900
0.013990, 0.990000, 0.610000,     0.6100
0.014010, 0.990000, 0.630000,     0.6200
0.014030, 0.990000, 0.640000,     0.6400
0.014050, 1.000000, 0.660000,     0.6500
0.014070, 1.000000, 0.670000,     0.6700
0.014100, 1.000000, 0.680000,     0.6800
0.014120, 1.000000, 0.700000,     0.7000
0.014140, 1.000000, 0.710000,     0.7100
0.014160, 1.000000, 0.720000,     0.7200
0.014190, 1.000000, 0.740000,     0.7400
0.014210, 1.000000, 0.750000,     0.7500
