Munged Temp Data File

microseconds, seconds, light, USB, T1, T2, BAT, 
69721703, 69.72, 42.78, 4.0075, 24.67, 25.10, 4.1461, 
69763701, 69.76, 42.83, 4.0012, 24.67, 25.10, 4.1508, 
69805703, 69.81, 42.91, 4.0028, 24.43, 25.10, 4.1445, 
69847701, 69.85, 42.78, 4.0059, 24.67, 25.10, 4.1445, 
69889701, 69.89, 42.71, 3.9964, 24.36, 25.10, 4.1492, 
69931703, 69.93, 42.59, 4.0075, 24.59, 25.10, 4.1476, 
69973704, 69.97, 42.61, 4.0091, 24.59, 25.10, 4.1429, 
70022702, 70.02, 42.42, 3.9757, 24.59, 25.10, 4.1476, 
70064702, 70.06, 42.49, 4.0075, 24.59, 25.10, 4.1492, 
70106704, 70.11, 42.39, 4.0059, 24.51, 25.10, 4.1429, 
70148702, 70.15, 42.44, 4.0059, 24.43, 25.10, 4.1461, 
70190702, 70.19, 42.39, 4.0091, 24.43, 25.10, 4.1492, 
70232704, 70.23, 42.44, 4.0107, 24.43, 25.10, 4.1492, 
70274703, 70.27, 42.52, 4.0012, 24.51, 25.10, 4.1492, 
70316702, 70.32, 42.39, 4.0028, 24.59, 25.10, 4.1461, 
70358699, 70.36, 42.54, 4.0059, 24.59, 25.10, 4.1476, 
70406702, 70.41, 42.54, 3.9852, 24.43, 25.10, 4.1476, 
70448704, 70.45, 42.61, 4.0059, 24.67, 25.10, 4.1445, 
70490703, 70.49, 42.61, 4.0107, 24.75, 25.10, 4.1429, 
70532701, 70.53, 42.71, 4.0075, 24.59, 25.10, 4.1492, 
70574701, 70.57, 42.71, 4.0075, 24.51, 25.10, 4.1476, 
70616702, 70.62, 42.76, 4.0028, 24.67, 25.10, 4.1429, 
70658702, 70.66, 42.81, 4.0012, 24.51, 25.10, 4.1445, 
70700701, 70.70, 42.93, 3.9996, 24.59, 25.10, 4.1508, 
70742700, 70.74, 42.98, 4.0043, 24.59, 25.10, 4.1429, 
70790702, 70.79, 43.08, 3.9805, 24.43, 25.10, 4.1461, 
70832701, 70.83, 43.03, 3.9964, 24.51, 25.10, 4.1461, 
70874704, 70.87, 43.05, 4.0043, 24.43, 25.10, 4.1461, 
70916703, 70.92, 43.05, 3.9980, 24.43, 25.10, 4.1429, 
70958703, 70.96, 43.08, 3.9996, 24.51, 25.10, 4.1508, 
71000703, 71.00, 42.98, 4.0043, 24.43, 25.10, 4.1429, 
71042703, 71.04, 42.98, 4.0043, 24.43, 25.10, 4.1476, 
71084701, 71.08, 43.00, 3.9996, 24.75, 25.10, 4.1476, 
71126699, 71.13, 43.00, 4.0028, 24.36, 25.10, 4.1461, 
71174700, 71.17, 43.08, 3.9789, 24.67, 25.10, 4.1476, 
71216701, 71.22, 43.10, 3.9996, 24.51, 25.10, 4.1461, 
71258700, 71.26, 43.15, 4.0028, 24.51, 25.10, 4.1461, 
71300700, 71.30, 43.22, 4.0059, 24.43, 25.10, 4.1508, 
71342702, 71.34, 43.30, 4.0091, 24.75, 25.10, 4.1476, 
71384700, 71.38, 43.44, 4.0028, 24.43, 25.10, 4.1445, 
71426701, 71.43, 43.69, 4.0028, 24.67, 25.10, 4.1476, 
71468703, 71.47, 43.57, 4.0028, 24.51, 25.10, 4.1476, 
71510704, 71.51, 43.20, 4.0075, 24.67, 25.10, 4.1476, 
71558701, 71.56, 43.08, 3.9789, 24.20, 25.10, 4.1445, 
71600702, 71.60, 43.08, 4.0107, 24.59, 25.10, 4.1461, 
71642704, 71.64, 42.88, 4.0012, 24.59, 25.10, 4.1461, 
71684701, 71.68, 42.66, 4.0059, 24.43, 25.10, 4.1508, 
71726701, 71.73, 42.32, 4.0028, 24.59, 25.10, 4.1461, 
71768702, 71.77, 41.95, 4.0059, 24.59, 25.10, 4.1429, 
71810704, 71.81, 41.73, 4.0059, 24.67, 25.10, 4.1476, 
71852701, 71.85, 42.00, 4.0075, 24.67, 25.10, 4.1476, 
71894702, 71.89, 43.03, 3.9948, 24.59, 25.10, 4.1445, 
71936697, 71.94, 44.20, 4.0012, 24.67, 25.10, 4.1476, 
71984704, 71.98, 45.79, 3.9789, 24.75, 25.10, 4.1476, 
72026704, 72.03, 46.76, 4.0075, 24.51, 25.10, 4.1476, 
72068701, 72.07, 47.47, 4.0059, 24.36, 25.10, 4.1445, 
72110703, 72.11, 48.03, 3.9996, 24.75, 25.10, 4.1461, 
72152701, 72.15, 48.33, 4.0028, 24.59, 25.10, 4.1429, 
72194701, 72.19, 48.67, 4.0043, 24.36, 25.10, 4.1461, 
72236701, 72.24, 48.82, 4.0028, 24.51, 25.10, 4.1508, 
72278703, 72.28, 48.89, 4.0028, 24.59, 25.10, 4.1476, 
72320702, 72.33, 49.11, 4.0012, 24.51, 25.10, 4.1461, 
72368702, 72.37, 49.21, 3.9805, 24.43, 25.10, 4.1445, 
72410701, 72.41, 49.21, 4.0043, 24.51, 25.10, 4.1492, 
72452702, 72.45, 49.28, 4.0091, 24.36, 25.10, 4.1476, 
72494702, 72.49, 49.43, 4.0059, 24.59, 25.10, 4.1476, 
72536701, 72.54, 49.50, 3.9996, 24.36, 25.10, 4.1461, 
72578702, 72.58, 49.52, 4.0091, 24.43, 25.10, 4.1461, 
72620701, 72.62, 49.57, 4.0043, 24.75, 25.10, 4.1476, 
72662703, 72.66, 49.60, 4.0012, 24.67, 25.10, 4.1476, 
72704704, 72.70, 49.55, 3.9996, 24.36, 25.10, 4.1429, 
72752702, 72.75, 49.62, 3.9789, 24.59, 25.10, 4.1492, 
72794701, 72.79, 49.57, 4.0075, 24.51, 25.10, 4.1461, 
72836702, 72.84, 49.55, 4.0012, 24.51, 25.10, 4.1476, 
72878702, 72.88, 49.60, 3.9964, 24.51, 25.10, 4.1461, 
72920703, 72.92, 49.65, 3.9980, 24.43, 25.10, 4.1461, 
72962702, 72.96, 49.57, 4.0028, 24.75, 25.10, 4.1508, 
73004703, 73.00, 49.50, 3.9980, 24.59, 25.10, 4.1461, 
73046703, 73.05, 49.55, 4.0028, 24.36, 25.10, 4.1445, 
73088693, 73.09, 49.52, 4.0043, 24.51, 25.10, 4.1445, 
73136702, 73.14, 49.45, 3.9805, 24.59, 25.10, 4.1492, 
73178701, 73.18, 49.43, 4.0059, 24.59, 25.10, 4.1540, 
73220702, 73.22, 49.35, 4.0028, 24.67, 25.10, 4.1461, 
73262702, 73.26, 49.35, 4.0059, 24.59, 25.10, 4.1445, 
73304701, 73.30, 49.40, 4.0059, 24.51, 25.10, 4.1445, 
73346702, 73.35, 49.28, 4.0059, 24.43, 25.10, 4.1461, 
73388703, 73.39, 49.33, 4.0028, 24.51, 25.10, 4.1461, 
73430704, 73.43, 49.30, 4.0059, 24.59, 25.10, 4.1476, 
73490702, 73.49, 49.23, 3.9805, 24.28, 25.10, 4.1492, 
73542701, 73.54, 49.21, 3.9852, 24.36, 25.10, 4.1461, 
73584702, 73.58, 49.11, 3.9996, 24.75, 25.10, 4.1492, 
73626702, 73.63, 49.13, 4.0059, 24.43, 25.10, 4.1492, 
73668701, 73.67, 49.11, 4.0028, 24.59, 25.10, 4.1476, 
73710704, 73.71, 49.11, 4.0059, 24.59, 25.10, 4.1476, 
73752697, 73.75, 49.18, 3.9980, 24.67, 25.10, 4.1413, 
73794702, 73.79, 49.18, 3.9980, 24.51, 25.10, 4.1461, 
73836701, 73.84, 49.08, 3.9996, 24.59, 25.10, 4.1445, 
73878701, 73.88, 49.13, 4.0059, 24.51, 25.10, 4.1413, 
73927702, 73.93, 49.16, 3.9789, 24.43, 25.10, 4.1445, 
73969701, 73.97, 49.08, 4.0028, 24.51, 25.10, 4.1445, 
74011702, 74.01, 49.08, 3.9964, 24.43, 25.10, 4.1492, 
74053703, 74.05, 49.08, 4.0012, 24.67, 25.10, 4.1508, 
74095702, 74.10, 48.86, 4.0043, 24.59, 25.10, 4.1445, 
74137704, 74.14, 48.84, 4.0059, 24.43, 25.10, 4.1492, 
74179702, 74.18, 48.67, 3.9980, 24.51, 25.10, 4.1476, 
74221702, 74.22, 48.62, 4.0075, 24.83, 25.10, 4.1476, 
74263701, 74.26, 48.40, 4.0028, 24.75, 25.10, 4.1508, 
74311701, 74.31, 48.21, 3.9821, 24.36, 25.10, 4.1461, 
74353704, 74.35, 47.74, 4.0043, 24.43, 25.10, 4.1492, 
74395703, 74.40, 47.28, 4.0043, 24.43, 25.10, 4.1445, 
74437701, 74.44, 46.94, 4.0075, 24.59, 25.10, 4.1445, 
74479701, 74.48, 47.11, 4.0091, 24.67, 25.10, 4.1476, 
74521702, 74.52, 47.03, 4.0043, 24.51, 25.10, 4.1445, 
74563702, 74.56, 47.01, 4.0091, 24.43, 25.10, 4.1476, 
74605701, 74.61, 46.91, 4.0107, 24.67, 25.10, 4.1461, 
74647702, 74.65, 46.74, 3.9980, 24.36, 25.10, 4.1476, 
74689704, 74.70, 46.52, 4.0059, 24.51, 25.10, 4.1397, 
74736703, 74.74, 46.20, 3.9836, 24.67, 25.10, 4.1476, 
74778704, 74.78, 45.98, 4.0012, 24.51, 25.10, 4.1476, 
74820704, 74.82, 45.74, 4.0012, 24.75, 25.10, 4.1492, 
74862703, 74.86, 45.37, 4.0028, 24.28, 25.10, 4.1508, 
74904704, 74.90, 45.13, 4.0091, 24.59, 25.10, 4.1445, 
74946703, 74.95, 44.86, 4.0028, 24.51, 25.10, 4.1476, 
74988703, 74.99, 44.59, 4.0075, 24.59, 25.10, 4.1492, 
75030703, 75.03, 44.40, 3.9996, 24.59, 25.10, 4.1476, 
75072701, 75.08, 44.10, 4.0107, 24.51, 25.10, 4.1429, 
75119702, 75.12, 43.79, 3.9789, 24.28, 25.10, 4.1461, 
75161702, 75.16, 43.47, 4.0075, 24.36, 25.10, 4.1492, 
75203701, 75.20, 43.20, 4.0091, 24.59, 25.10, 4.1476, 
75245701, 75.25, 42.95, 4.0028, 24.36, 25.10, 4.1445, 
75287702, 75.29, 42.81, 4.0075, 24.51, 25.10, 4.1476, 
75329701, 75.33, 42.69, 4.0075, 24.59, 25.10, 4.1476, 
75371701, 75.37, 42.56, 4.0028, 24.36, 25.10, 4.1508, 
75413701, 75.41, 42.54, 4.0075, 24.51, 25.10, 4.1476, 
75455702, 75.46, 42.64, 4.0075, 24.59, 25.10, 4.1413, 
75503702, 75.50, 42.59, 3.9852, 24.28, 25.10, 4.1461, 
75545701, 75.55, 42.66, 3.9980, 24.59, 25.10, 4.1445, 
75587702, 75.59, 42.61, 4.0043, 24.75, 25.10, 4.1476, 
75629701, 75.63, 42.66, 4.0043, 24.67, 25.10, 4.1476, 
75671705, 75.67, 42.66, 4.0028, 24.43, 25.10, 4.1445, 
75713704, 75.71, 42.71, 4.0075, 24.59, 25.10, 4.1492, 
75755703, 75.76, 42.69, 4.0059, 24.43, 25.10, 4.1445, 
75797703, 75.80, 42.64, 4.0028, 24.67, 25.10, 4.1381, 
75839702, 75.84, 42.71, 3.9980, 24.59, 25.10, 4.1445, 
75887702, 75.89, 42.81, 3.9773, 24.28, 25.10, 4.1429, 
75929701, 75.93, 42.78, 4.0012, 24.36, 25.10, 4.1445, 
75971698, 75.97, 42.76, 3.9964, 24.20, 25.10, 4.1445, 
76013702, 76.01, 42.64, 4.0043, 24.51, 25.10, 4.1476, 
76055701, 76.06, 42.66, 4.0075, 24.51, 25.10, 4.1461, 
76097701, 76.10, 42.61, 4.0028, 24.59, 25.10, 4.1397, 
76139701, 76.14, 42.64, 4.0059, 24.43, 25.10, 4.1461, 
76181701, 76.18, 42.56, 4.0075, 24.36, 25.10, 4.1508, 
76223701, 76.22, 42.42, 4.0028, 24.43, 25.10, 4.1461, 
76271703, 76.27, 42.30, 3.9805, 24.51, 25.10, 4.1461, 
76313701, 76.31, 42.20, 4.0091, 24.59, 25.10, 4.1476, 
76355698, 76.36, 42.20, 4.0043, 24.20, 25.10, 4.1476, 
76397701, 76.40, 42.20, 4.0059, 24.43, 25.10, 4.1429, 
76439701, 76.44, 42.22, 4.0059, 24.67, 25.10, 4.1476, 
76481701, 76.48, 42.25, 4.0059, 24.51, 25.10, 4.1461, 
76523701, 76.52, 42.25, 4.0059, 24.43, 25.10, 4.1476, 
76565704, 76.57, 42.25, 4.0091, 24.51, 25.10, 4.1445, 
76607702, 76.61, 42.25, 3.9964, 24.59, 25.10, 4.1492, 
76655700, 76.66, 42.17, 3.9757, 24.67, 25.10, 4.1476, 
76697702, 76.70, 42.27, 4.0059, 24.67, 25.10, 4.1445, 
76739701, 76.74, 42.20, 4.0012, 24.43, 25.10, 4.1461, 
76781702, 76.78, 42.15, 3.9996, 24.51, 25.10, 4.1524, 
76823702, 76.82, 42.27, 4.0043, 24.43, 25.10, 4.1508, 
76865702, 76.87, 42.32, 4.0028, 24.59, 25.10, 4.1429, 
76907702, 76.91, 42.30, 4.0091, 24.36, 25.10, 4.1461, 
76949704, 76.95, 42.22, 4.0043, 24.75, 25.10, 4.1492, 
76991702, 76.99, 42.25, 4.0059, 24.51, 25.10, 4.1508, 
77039702, 77.04, 42.34, 3.9836, 24.28, 25.10, 4.1492, 
77081701, 77.08, 42.34, 4.0043, 24.43, 25.10, 4.1461, 
77123702, 77.12, 42.32, 4.0028, 24.75, 25.10, 4.1476, 
77165702, 77.17, 42.42, 4.0012, 24.43, 25.10, 4.1492, 
77207702, 77.21, 42.32, 4.0075, 24.59, 25.10, 4.1476, 
77249702, 77.25, 42.32, 4.0059, 24.51, 25.10, 4.1461, 
77291703, 77.29, 42.27, 4.0059, 24.43, 25.10, 4.1397, 
77333702, 77.33, 42.39, 4.0028, 24.67, 25.10, 4.1461, 
77375701, 77.38, 42.25, 4.0107, 24.51, 25.10, 4.1476, 
77417705, 77.42, 42.20, 4.0091, 24.28, 25.10, 4.1445, 
77465704, 77.47, 42.22, 3.9757, 24.43, 25.10, 4.1492, 
77525702, 77.53, 42.17, 3.9836, 24.12, 25.10, 4.1476, 
77571704, 77.57, 42.25, 3.9852, 24.43, 25.10, 4.1445, 
77613704, 77.61, 42.20, 3.9805, 24.59, 25.10, 4.1461, 
77655702, 77.66, 42.22, 3.9789, 24.67, 25.10, 4.1413, 
77697703, 77.70, 42.20, 3.9852, 24.36, 25.10, 4.1461, 
77739701, 77.74, 42.15, 3.9757, 24.36, 25.10, 4.1445, 
77781701, 77.78, 42.10, 3.9868, 24.43, 25.10, 4.1461, 
77823705, 77.83, 42.08, 3.9805, 24.43, 25.10, 4.1445, 
77871700, 77.87, 42.05, 3.9852, 24.51, 25.10, 4.1508, 
77913704, 77.91, 42.08, 4.0028, 24.43, 25.10, 4.1445, 
77955702, 77.96, 42.03, 3.9980, 24.43, 25.10, 4.1492, 
77997704, 78.00, 42.10, 4.0028, 24.59, 25.10, 4.1445, 
78039704, 78.04, 42.15, 4.0012, 24.28, 25.10, 4.1476, 
78081693, 78.08, 42.10, 4.0075, 24.51, 25.10, 4.1445, 
78123702, 78.12, 42.08, 4.0091, 24.43, 25.10, 4.1492, 
78165702, 78.17, 42.03, 3.9980, 24.51, 25.10, 4.1492, 
78207702, 78.21, 41.93, 4.0028, 24.51, 25.10, 4.1445, 
78256702, 78.26, 42.05, 3.9821, 24.67, 25.10, 4.1461, 
78298703, 78.30, 42.12, 4.0059, 24.51, 25.10, 4.1445, 
78340703, 78.34, 42.05, 4.0012, 24.43, 25.10, 4.1476, 
78382703, 78.38, 41.95, 4.0028, 24.51, 25.10, 4.1476, 
78424702, 78.42, 41.88, 4.0028, 24.43, 25.10, 4.1461, 
78466703, 78.47, 41.68, 4.0028, 24.43, 25.10, 4.1461, 
78508693, 78.51, 41.61, 4.0043, 24.59, 25.10, 4.1476, 
78550700, 78.55, 41.44, 4.0091, 24.43, 25.10, 4.1476, 
78592704, 78.59, 40.83, 3.9980, 24.43, 25.10, 4.1397, 
78640703, 78.64, 40.44, 3.9852, 24.36, 25.10, 4.1476, 
78682702, 78.68, 40.85, 4.0075, 24.67, 25.10, 4.1429, 
78724701, 78.72, 41.00, 4.0028, 24.12, 25.10, 4.1461, 
78766702, 78.77, 40.95, 4.0028, 24.59, 25.10, 4.1492, 
78808702, 78.81, 40.93, 4.0043, 24.67, 25.10, 4.1492, 
78850702, 78.85, 40.81, 4.0012, 24.51, 25.10, 4.1492, 
78892700, 78.89, 40.61, 3.9980, 24.51, 25.10, 4.1508, 
78934702, 78.93, 40.34, 4.0012, 24.59, 25.10, 4.1492, 
78976702, 78.98, 40.20, 3.9980, 24.51, 25.10, 4.1413, 
79024701, 79.02, 39.98, 3.9821, 24.51, 25.10, 4.1461, 
79066701, 79.07, 39.88, 4.0028, 24.43, 25.10, 4.1476, 
79108702, 79.11, 39.93, 3.9996, 24.51, 25.10, 4.1476, 
79150702, 79.15, 39.80, 4.0012, 24.59, 25.10, 4.1492, 
79192702, 79.19, 39.58, 4.0012, 24.36, 25.10, 4.1476, 
79234704, 79.23, 39.54, 4.0059, 24.51, 25.10, 4.1461, 
79276702, 79.28, 39.58, 3.9980, 24.67, 25.10, 4.1492, 
79318701, 79.32, 39.78, 4.0043, 24.59, 25.10, 4.1445, 
79360703, 79.36, 40.10, 4.0059, 24.28, 25.10, 4.1461, 
79408702, 79.41, 40.68, 3.9852, 24.51, 25.10, 4.1445, 
79450702, 79.45, 41.44, 4.0075, 24.51, 25.10, 4.1524, 
79492702, 79.49, 42.17, 4.0091, 24.75, 25.10, 4.1461, 
79534702, 79.53, 42.98, 4.0091, 24.36, 25.10, 4.1492, 
79576704, 79.58, 43.76, 4.0028, 24.51, 25.10, 4.1461, 
79618702, 79.62, 44.32, 4.0059, 24.67, 25.10, 4.1461, 
79660700, 79.66, 45.05, 4.0028, 24.43, 25.10, 4.1461, 
79702704, 79.70, 45.59, 3.9996, 24.43, 25.10, 4.1508, 
79744703, 79.74, 45.98, 4.0059, 24.75, 25.10, 4.1445, 
79792700, 79.79, 46.45, 3.9805, 24.20, 25.10, 4.1492, 
79834702, 79.83, 46.76, 3.9980, 24.67, 25.10, 4.1429, 
79876701, 79.88, 47.16, 3.9996, 24.43, 25.10, 4.1492, 
79918704, 79.92, 47.50, 3.9996, 24.67, 25.10, 4.1445, 
79960705, 79.96, 47.77, 3.9964, 24.43, 25.10, 4.1429, 
80002700, 80.00, 48.08, 4.0043, 24.43, 25.10, 4.1461, 
80044702, 80.04, 48.42, 4.0043, 24.28, 25.10, 4.1476, 
80086700, 80.09, 48.72, 4.0043, 24.36, 25.10, 4.1492, 
80128702, 80.13, 49.26, 4.0059, 24.75, 25.10, 4.1476, 
80170702, 80.18, 49.40, 4.0059, 24.59, 25.10, 4.1461, 
80218703, 80.22, 49.57, 3.9836, 24.28, 25.10, 4.1445, 
80260701, 80.26, 49.67, 4.0012, 24.51, 25.10, 4.1540, 
80302700, 80.30, 49.82, 4.0059, 24.51, 25.10, 4.1508, 
80344701, 80.34, 49.84, 4.0059, 24.36, 25.10, 4.1461, 
80386701, 80.39, 49.87, 4.0059, 24.59, 25.10, 4.1461, 
80428700, 80.43, 49.91, 4.0043, 24.51, 25.10, 4.1461, 
80470702, 80.47, 49.96, 4.0043, 24.75, 25.10, 4.1461, 
80512700, 80.51, 49.99, 4.0075, 24.43, 25.10, 4.1492, 
80554701, 80.56, 50.01, 4.0059, 24.51, 25.10, 4.1445, 
80602702, 80.60, 50.04, 3.9821, 24.36, 25.10, 4.1508, 
80644702, 80.64, 49.96, 4.0012, 24.59, 25.10, 4.1508, 
80686701, 80.69, 50.09, 3.9964, 24.51, 25.10, 4.1492, 
80728703, 80.73, 49.99, 4.0028, 24.59, 25.10, 4.1508, 
80770701, 80.77, 50.04, 3.9964, 24.67, 25.10, 4.1445, 
80812699, 80.81, 50.06, 4.0012, 24.20, 25.10, 4.1461, 
80854702, 80.85, 50.11, 3.9996, 24.36, 25.10, 4.1429, 
80896702, 80.90, 50.13, 4.0012, 24.36, 25.10, 4.1461, 
80938703, 80.94, 50.11, 3.9980, 24.51, 25.10, 4.1413, 
81000702, 81.00, 50.06, 3.9773, 24.28, 25.10, 4.1461, 
81042702, 81.04, 50.13, 4.0043, 24.51, 25.10, 4.1476, 
81084702, 81.08, 50.13, 4.0091, 24.43, 25.10, 4.1476, 
81126701, 81.13, 50.11, 4.0091, 24.75, 25.10, 4.1476, 
81168702, 81.17, 50.09, 4.0059, 24.51, 25.10, 4.1476, 
81210702, 81.21, 50.13, 3.9980, 24.43, 25.10, 4.1476, 
81252701, 81.25, 50.09, 4.0043, 24.36, 25.10, 4.1413, 
81294705, 81.29, 50.13, 3.9996, 24.59, 25.10, 4.1508, 
81336702, 81.34, 50.13, 4.0059, 24.36, 25.10, 4.1461, 
81383701, 81.38, 50.09, 3.9789, 24.43, 25.10, 4.1492, 
81425702, 81.43, 50.11, 4.0075, 24.43, 25.10, 4.1476, 
81467702, 81.47, 50.16, 3.9996, 24.43, 25.10, 4.1445, 
81527701, 81.53, 50.13, 3.9773, 23.96, 25.10, 4.1461, 
81573701, 81.57, 50.13, 3.9836, 24.36, 25.10, 4.1476, 
81615703, 81.62, 50.09, 3.9773, 24.51, 25.10, 4.1429, 
81657701, 81.66, 50.11, 3.9836, 24.51, 25.10, 4.1445, 
81699704, 81.70, 50.18, 3.9757, 24.51, 25.10, 4.1413, 
81741704, 81.74, 50.11, 3.9789, 24.36, 25.10, 4.1429, 
81789704, 81.79, 50.13, 3.9852, 24.51, 25.10, 4.1476, 
81831703, 81.83, 50.09, 4.0059, 24.28, 25.10, 4.1492, 
81873703, 81.87, 50.16, 3.9980, 24.59, 25.10, 4.1476, 
81915702, 81.92, 50.11, 3.9980, 24.43, 25.10, 4.1492, 
81957704, 81.96, 50.09, 4.0028, 24.43, 25.10, 4.1445, 
81999703, 82.00, 50.09, 4.0012, 24.83, 25.10, 4.1508, 
82041702, 82.04, 50.06, 4.0043, 24.28, 25.10, 4.1461, 
82083700, 82.08, 50.16, 4.0043, 24.36, 25.10, 4.1508, 
82125702, 82.13, 50.09, 4.0059, 24.43, 25.10, 4.1429, 
82174702, 82.17, 50.09, 3.9805, 24.43, 25.10, 4.1461, 
82216700, 82.22, 50.09, 4.0059, 24.36, 25.10, 4.1476, 
82258702, 82.26, 50.11, 4.0043, 24.36, 25.10, 4.1476, 
82300701, 82.30, 50.16, 3.9980, 24.51, 25.10, 4.1476, 
82342702, 82.34, 50.11, 4.0107, 24.28, 25.10, 4.1476, 
82384702, 82.38, 50.11, 4.0075, 24.36, 25.10, 4.1445, 
82426702, 82.43, 50.23, 3.9996, 24.59, 25.10, 4.1461, 
82468701, 82.47, 50.11, 4.0012, 24.59, 25.10, 4.1461, 
82510704, 82.51, 50.04, 3.9996, 24.51, 25.10, 4.1429, 
82558698, 82.56, 50.09, 3.9821, 24.04, 25.10, 4.1476, 
82600702, 82.60, 50.06, 4.0043, 24.51, 25.10, 4.1476, 
82642702, 82.64, 50.04, 4.0091, 24.51, 25.10, 4.1508, 
82684701, 82.68, 50.11, 4.0059, 24.75, 25.10, 4.1461, 
82726702, 82.73, 50.11, 3.9996, 24.43, 25.10, 4.1461, 
82768701, 82.77, 50.11, 3.9996, 24.51, 25.10, 4.1461, 
82810704, 82.81, 50.13, 4.0075, 24.43, 25.10, 4.1461, 
82852702, 82.85, 50.09, 4.0059, 24.51, 25.10, 4.1476, 
82894703, 82.89, 50.09, 3.9996, 24.59, 25.10, 4.1461, 
82936703, 82.94, 50.06, 4.0075, 24.43, 25.10, 4.1397, 
82984701, 82.98, 49.99, 3.9836, 24.51, 25.10, 4.1413, 
83026702, 83.03, 50.06, 4.0012, 24.36, 25.10, 4.1445, 
83068703, 83.07, 49.87, 4.0028, 24.43, 25.10, 4.1508, 
83110700, 83.11, 49.62, 4.0012, 24.28, 25.10, 4.1508, 
83152700, 83.15, 49.50, 4.0107, 24.59, 25.10, 4.1461, 
83194703, 83.19, 49.43, 4.0012, 24.36, 25.10, 4.1461, 
83236700, 83.24, 49.21, 4.0075, 24.43, 25.10, 4.1476, 
83278699, 83.28, 49.01, 4.0059, 24.20, 25.10, 4.1461, 
83320704, 83.33, 48.77, 4.0028, 24.59, 25.10, 4.1429, 
83368697, 83.37, 48.42, 3.9821, 24.20, 25.10, 4.1492, 
83410702, 83.41, 47.99, 4.0043, 24.36, 25.10, 4.1461, 
83452702, 83.45, 47.52, 4.0075, 24.43, 25.10, 4.1445, 
83494703, 83.49, 47.11, 4.0059, 24.28, 25.10, 4.1508, 
83536703, 83.54, 46.81, 4.0043, 24.51, 25.10, 4.1476, 
83578702, 83.58, 46.57, 4.0059, 24.51, 25.10, 4.1476, 
83620702, 83.62, 46.35, 4.0043, 24.51, 25.10, 4.1413, 
83662704, 83.66, 46.28, 4.0043, 24.67, 25.10, 4.1492, 
83704701, 83.70, 46.08, 4.0028, 24.67, 25.10, 4.1429, 
83752702, 83.75, 45.98, 3.9836, 24.59, 25.10, 4.1476, 
83794699, 83.79, 45.98, 4.0059, 24.20, 25.10, 4.1461, 
83836701, 83.84, 45.93, 4.0043, 24.36, 25.10, 4.1429, 
83878704, 83.88, 46.03, 3.9996, 24.51, 25.10, 4.1476, 
83920702, 83.92, 46.20, 4.0043, 24.43, 25.10, 4.1461, 
83962701, 83.96, 46.15, 4.0043, 24.51, 25.10, 4.1461, 
84004702, 84.00, 46.18, 3.9980, 24.59, 25.10, 4.1445, 
84046701, 84.05, 46.18, 4.0012, 24.36, 25.10, 4.1445, 
84088701, 84.09, 46.20, 3.9980, 24.28, 25.10, 4.1445, 
84136701, 84.14, 46.20, 3.9805, 24.43, 25.10, 4.1445, 
84178701, 84.18, 46.11, 4.0012, 24.43, 25.10, 4.1461, 
84220701, 84.22, 46.11, 4.0075, 24.36, 25.10, 4.1508, 
84262702, 84.26, 46.03, 3.9980, 24.36, 25.10, 4.1461, 
84304702, 84.30, 46.06, 4.0012, 24.43, 25.10, 4.1508, 
84346702, 84.35, 46.01, 4.0075, 24.51, 25.10, 4.1429, 
84388702, 84.39, 46.03, 4.0028, 24.43, 25.10, 4.1445, 
84430702, 84.43, 46.01, 4.0075, 24.59, 25.10, 4.1445, 
84472702, 84.47, 46.01, 4.0043, 24.43, 25.10, 4.1476, 
84520702, 84.52, 46.11, 3.9789, 24.51, 25.10, 4.1492, 
84562701, 84.56, 46.15, 4.0075, 24.43, 25.10, 4.1461, 
84604701, 84.60, 46.11, 4.0059, 24.51, 25.10, 4.1524, 
84646701, 84.65, 46.18, 4.0043, 24.36, 25.10, 4.1492, 
84688701, 84.69, 46.20, 3.9996, 24.36, 25.10, 4.1429, 
84730703, 84.73, 46.28, 4.0059, 24.59, 25.10, 4.1445, 
84772702, 84.77, 46.23, 4.0059, 24.51, 25.10, 4.1461, 
84814701, 84.81, 46.28, 4.0012, 24.43, 25.10, 4.1492, 
84856701, 84.86, 46.20, 4.0059, 24.59, 25.10, 4.1445, 
84904700, 84.90, 46.32, 3.9821, 24.28, 25.10, 4.1508, 
84946703, 84.95, 46.20, 4.0028, 24.67, 25.10, 4.1461, 
84988703, 84.99, 46.25, 3.9996, 24.43, 25.10, 4.1445, 
85030702, 85.03, 46.28, 3.9996, 24.36, 25.10, 4.1492, 
85072700, 85.07, 46.30, 4.0091, 24.51, 25.10, 4.1492, 
85114703, 85.11, 46.25, 4.0075, 24.51, 25.10, 4.1476, 
85156702, 85.16, 46.25, 4.0107, 24.59, 25.10, 4.1492, 
85198702, 85.20, 46.25, 4.0028, 24.36, 25.10, 4.1492, 
85240702, 85.24, 46.18, 3.9964, 24.36, 25.10, 4.1429, 
85288699, 85.29, 46.25, 3.9821, 24.20, 25.10, 4.1508, 
85330702, 85.33, 46.28, 4.0075, 24.51, 25.10, 4.1492, 
85372702, 85.37, 46.23, 4.0059, 24.51, 25.10, 4.1492, 
85414703, 85.41, 46.28, 4.0028, 24.75, 25.10, 4.1445, 
